Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Cost_Was_Negative,Age_Group,Age_Risk,Downtime_Risk,Failure_Risk,Cost_Risk,Risk_Score,Health_Score,Risk_Category
MD02334,MRI Scanner,31-01-2014,11,UltraMed,Model-100,USA,2563.65,1.54,2,0,1,Component replacement after detecting abnormal sound; functionality restored. log cleaned routine reset,False,9+ Years,90.9090909090909,3.201970443349754,0.0,7.5052481769346855,20.643458950210047,79.35654104978995,Low Risk
MD04243,PET Scanner,29-11-2018,7,MedEquip,Model-550,Italy,4733.82,6.55,3,0,1,Component recalibration after detecting overheating; functionality restored. software reset temporary glitch,False,6-8 Years,54.54545454545454,18.626847290640395,0.0,15.410461529943294,19.579237402271687,80.42076259772831,Low Risk
MD01074,X-Ray Machine,01-04-2018,7,MedEquip,Model-500,Canada,3390.87,7.77,5,0,1,circuit failure caused operational delay; replacement initiated. log cleaned routine reset,False,6-8 Years,54.54545454545454,22.383004926108374,0.0,10.518537730230411,19.7276999329695,80.2723000670305,Low Risk
MD02665,MRI Scanner,22-02-2024,1,UltraMed,Model-500,Canada,1133.96,0.54,4,1,1,battery wear caused operational delay; inspection initiated. component issue driver update applied,False,0-2 Years,0.0,0.12315270935960604,8.333333333333332,2.297359173463586,2.9964176475005986,97.00358235249941,Low Risk
MD05179,PET Scanner,23-05-2014,11,ScanPro,Model-400,UK,27554.9,18.31,5,6,3,Routine check completed; overheating observed during diagnostics. data loss system crash,False,9+ Years,90.9090909090909,54.833743842364534,50.0,98.54012710733019,69.33996675599357,30.660033244006428,High Risk
MD02152,PET Scanner,18-01-2023,2,CardioSync,Model-500,France,7011.0,1.05,2,0,1,Routine check completed; data lag observed during diagnostics. moderate delay device required inspection,False,0-2 Years,9.090909090909092,1.6933497536945816,0.0,23.70547700946985,7.067282146184163,92.93271785381583,Low Risk
MD00857,Defibrillator,26-11-2015,10,ImagingTech,Model-250,UK,5544.85,6.62,4,0,1,Component component upgrade after detecting circuit failure; functionality restored. log cleaned low priority fault,False,9+ Years,81.81818181818183,18.842364532019708,0.0,18.36477625445362,25.689300974133,74.310699025867,Low Risk
MD03891,Infusion Pump,09-03-2018,7,MedEquip,Model-400,Japan,1544.03,3.62,5,0,1,Component inspection after detecting battery wear; functionality restored. moderate delay average severity report,False,6-8 Years,54.54545454545454,9.605911330049262,0.0,3.79110889798666,14.549086087703017,85.45091391229698,Low Risk
MD04241,Defibrillator,16-06-2019,6,UltraMed,Model-550,UK,4136.87,6.42,3,0,1,Routine check completed; voltage spike observed during diagnostics. software reset stable condition,False,6-8 Years,45.45454545454545,18.226600985221676,0.0,13.235969618674368,17.20608331021047,82.79391668978953,Low Risk
MD05399,Infusion Pump,19-01-2018,7,RescueTech,Model-300,UK,14146.0,10.04,5,1,2,Routine check completed; circuit failure observed during diagnostics. minor issue system check passed,False,6-8 Years,54.54545454545454,29.371921182266007,8.333333333333332,49.695928114091345,32.15985288658898,67.84014711341102,Medium Risk
MD01466,PET Scanner,21-01-2017,8,UltraMed,Model-100,Japan,7915.52,6.61,4,2,2,Component system reset after detecting sensor misalignment; functionality restored. software reset stable condition,False,6-8 Years,63.63636363636363,18.811576354679808,16.666666666666664,27.000344960857692,28.77081462584821,71.2291853741518,Medium Risk
MD03612,CT Scanner,02-10-2013,12,RescueTech,Model-150,UK,4035.66,4.7,3,1,1,overheating caused operational delay; component upgrade initiated. log cleaned minor issue,True,9+ Years,100.0,12.931034482758621,8.333333333333332,12.867294978688559,28.9527693405653,71.0472306594347,Medium Risk
MD03219,X-Ray Machine,06-12-2020,5,UltraMed,Model-300,Italy,15096.39,9.49,4,2,2,Routine check completed; overheating observed during diagnostics. minor issue stable condition,False,3-5 Years,36.36363636363637,27.67857142857143,16.666666666666664,53.157885342587655,31.207875769816233,68.79212423018376,Medium Risk
MD05274,Defibrillator,04-04-2015,10,RescueTech,Model-450,Canada,3425.21,5.9,5,1,1,Routine check completed; overheating observed during diagnostics. minor issue system check passed,False,9+ Years,81.81818181818183,16.6256157635468,8.333333333333332,10.643627021181034,25.980046496936612,74.01995350306339,Low Risk
MD02323,MRI Scanner,01-08-2022,3,RescueTech,Model-450,Canada,8464.0,7.69,3,1,2,Routine check completed; battery wear observed during diagnostics. log cleaned stable condition,False,3-5 Years,18.181818181818183,22.136699507389164,8.333333333333332,28.998276652779598,18.577028819136306,81.4229711808637,Low Risk
MD00111,MRI Scanner,28-02-2014,11,MedEquip,Model-100,UK,22056.61,21.93,1,4,3,Routine check completed; battery wear observed during diagnostics. critical failure sensor replacement,False,9+ Years,90.9090909090909,65.97906403940887,33.33333333333333,78.51167056857345,63.67787150735553,36.32212849264447,High Risk
MD03440,X-Ray Machine,24-03-2024,1,MedEquip,Model-350,UK,2552.65,5.77,1,1,1,Routine check completed; data lag observed during diagnostics. critical failure emergency shutdown,False,0-2 Years,0.0,16.22536945812808,8.333333333333332,7.465178805925459,8.860646598623514,91.13935340137648,Low Risk
MD04221,CT Scanner,13-11-2020,5,CardioSync,Model-550,UK,5080.97,6.19,1,2,1,System performance degraded due to circuit failure; mitigation via replacement. log cleaned low priority fault,False,3-5 Years,36.36363636363637,17.518472906403943,16.666666666666664,16.675014452293592,20.863272035107173,79.13672796489283,Low Risk
MD04837,Infusion Pump,02-03-2016,9,ScanPro,Model-250,USA,13677.27,13.18,3,0,2,Routine check completed; circuit failure observed during diagnostics. reboot failed high priority failure,False,9+ Years,72.72727272727273,39.03940886699508,0.0,47.98849936198633,35.85497707795034,64.14502292204966,Medium Risk
MD00832,PET Scanner,13-02-2018,7,MedEquip,Model-150,USA,12615.99,6.55,2,1,2,System performance degraded due to overheating; mitigation via recalibration. minor issue low priority fault,False,6-8 Years,54.54545454545454,18.626847290640395,8.333333333333332,44.12260644701609,27.821666385686246,72.17833361431376,Medium Risk
MD01581,X-Ray Machine,21-06-2017,8,CardioSync,Model-450,France,26959.43,14.12,2,6,3,System performance degraded due to software crash; mitigation via software patch. component issue component review,False,6-8 Years,63.63636363636363,41.933497536945815,50.0,96.37102634779706,59.58152725791588,40.41847274208412,High Risk
MD05391,Infusion Pump,02-08-2016,9,ScanPro,Model-600,USA,15622.65,11.69,5,0,2,Component recalibration after detecting data lag; functionality restored. software reset routine reset,False,9+ Years,72.72727272727273,34.45197044334976,0.0,55.07487690507092,35.896021059473654,64.10397894052635,Medium Risk
MD00709,MRI Scanner,01-12-2022,3,ImagingTech,Model-500,Canada,3997.04,7.86,5,0,1,Component replacement after detecting battery wear; functionality restored. critical failure hardware fault,False,3-5 Years,18.181818181818183,22.66009852216749,0.0,12.726615059745255,12.979716204962935,87.02028379503706,Low Risk
MD00100,Defibrillator,27-09-2016,9,CardioSync,Model-100,USA,7395.28,12.32,1,3,2,System performance degraded due to data lag; mitigation via replacement. software reset minor issue,False,9+ Years,72.72727272727273,36.39162561576355,25.0,25.105282272326747,37.98399868464897,62.01600131535103,Medium Risk
MD03816,PET Scanner,19-12-2021,4,ScanPro,Model-100,UK,19082.53,24.41,3,5,3,Routine check completed; sensor misalignment observed during diagnostics. quick fix system check passed,True,3-5 Years,27.27272727272727,73.61453201970444,41.66666666666667,67.67807830210776,53.57452072087834,46.42547927912166,High Risk
MD01848,PET Scanner,15-03-2014,11,UltraMed,Model-250,Japan,5996.04,3.23,1,0,1,software crash caused operational delay; system reset initiated. software reset low priority fault,False,9+ Years,90.9090909090909,8.405172413793103,0.0,20.00831257314937,24.70503242058599,75.294967579414,Low Risk
MD05072,Infusion Pump,25-06-2018,7,RescueTech,Model-200,Italy,885.2,7.24,5,1,1,Routine check completed; circuit failure observed during diagnostics. reboot failed urgent inspection needed,False,6-8 Years,54.54545454545454,20.7512315270936,8.333333333333332,1.3912085614403702,19.912702079507064,80.08729792049294,Low Risk
MD01244,X-Ray Machine,29-09-2017,8,ImagingTech,Model-200,France,9025.15,15.56,4,0,2,Routine check completed; data lag observed during diagnostics. quick fix minor issue,False,6-8 Years,63.63636363636363,46.36699507389163,0.0,31.042360974763945,32.845843444393005,67.15415655560699,Medium Risk
MD01938,PET Scanner,07-05-2017,8,ImagingTech,Model-500,Canada,3740.83,6.73,1,0,1,System performance degraded due to circuit failure; mitigation via replacement. driver update component review,False,6-8 Years,63.63636363636363,19.181034482758623,0.0,11.793326555538517,20.840248383208017,79.15975161679198,Low Risk
MD04325,PET Scanner,23-09-2014,11,ImagingTech,Model-150,Canada,7403.52,7.56,5,0,2,Component firmware update after detecting circuit failure; functionality restored. software reset log file cleared,False,9+ Years,90.9090909090909,21.736453201970445,0.0,25.13529787388275,29.72981371718587,70.27018628281414,Medium Risk
MD02070,CT Scanner,20-11-2014,11,UltraMed,Model-500,France,7958.24,10.03,2,2,2,Component component upgrade after detecting circuit failure; functionality restored. driver update performance warning,False,9+ Years,90.9090909090909,29.341133004926107,16.666666666666664,27.155959827177163,37.41535004873145,62.58464995126855,Medium Risk
MD00124,MRI Scanner,02-10-2023,2,ScanPro,Model-500,Canada,7391.3,6.91,2,0,1,voltage spike caused operational delay; system reset initiated. moderate delay average severity report,False,0-2 Years,9.090909090909092,19.73522167487685,0.0,25.090784445361592,12.756905209717193,87.24309479028281,Low Risk
MD03380,CT Scanner,20-11-2021,4,RescueTech,Model-150,UK,5696.52,2.38,3,0,1,System performance degraded due to software crash; mitigation via software patch. software reset minor issue,False,3-5 Years,27.27272727272727,5.788177339901479,0.0,18.91726002726903,10.974450661969705,89.02554933803029,Low Risk
MD04344,Infusion Pump,28-01-2019,6,ImagingTech,Model-500,Italy,12780.23,8.65,1,1,2,battery wear caused operational delay; software patch initiated. data loss critical malfunction,False,6-8 Years,45.45454545454545,25.092364532019708,8.333333333333332,44.720878582884765,28.06279416709196,71.93720583290803,Medium Risk
MD02456,MRI Scanner,12-03-2018,7,CardioSync,Model-200,Japan,2251.55,5.13,3,0,1,Component replacement after detecting circuit failure; functionality restored. reviewed logs performance warning,False,6-8 Years,54.54545454545454,14.254926108374386,0.0,6.368370841300157,16.459242909863256,83.54075709013674,Low Risk
MD00024,PET Scanner,09-03-2022,3,MedEquip,Model-150,Canada,7853.91,2.09,1,0,1,System performance degraded due to overheating; mitigation via inspection. reboot failed system crash,False,3-5 Years,18.181818181818183,4.895320197044335,0.0,26.775920056505097,10.460143706777957,89.53985629322204,Low Risk
MD03386,Infusion Pump,16-06-2020,5,CardioSync,Model-200,Italy,3737.07,6.76,3,0,1,System performance degraded due to software crash; mitigation via system reset. component issue non-critical warning,False,3-5 Years,36.36363636363637,19.273399014778324,0.0,11.779630115993543,15.41067300035948,84.58932699964052,Low Risk
MD00446,Defibrillator,06-03-2019,6,ScanPro,Model-500,Canada,24668.07,26.51,4,5,3,System performance degraded due to overheating; mitigation via inspection. moderate delay non-critical warning,False,6-8 Years,45.45454545454545,80.08004926108376,41.66666666666667,88.02435780636951,63.21979543050812,36.78020456949188,High Risk
MD01866,Defibrillator,16-03-2016,9,RescueTech,Model-250,France,7011.0,27.51,1,5,3,System performance degraded due to circuit failure; mitigation via recalibration. quick fix log file cleared,False,9+ Years,72.72727272727273,83.1588669950739,41.66666666666667,23.70547700946985,56.73421004587068,43.26578995412932,High Risk
MD01443,CT Scanner,28-01-2017,8,ScanPro,Model-550,UK,4700.23,0.94,4,0,1,Component software patch after detecting sensor misalignment; functionality restored. component issue driver update applied,False,6-8 Years,63.63636363636363,1.354679802955665,0.0,15.28810424156148,16.19129751647172,83.80870248352828,Low Risk
MD03107,Defibrillator,03-04-2018,7,CardioSync,Model-150,USA,4579.13,5.78,3,0,1,overheating caused operational delay; component upgrade initiated. data loss hardware fault,False,6-8 Years,54.54545454545454,16.256157635467982,0.0,14.846976893450808,18.755333578421464,81.24466642157853,Low Risk
MD00061,PET Scanner,19-06-2020,5,RescueTech,Model-450,Japan,18204.46,23.65,3,7,3,Routine check completed; sensor misalignment observed during diagnostics. reboot failed system crash,False,3-5 Years,36.36363636363637,71.27463054187191,58.333333333333336,64.47955897464665,59.05102823021818,40.94897176978182,High Risk
MD03238,MRI Scanner,16-06-2021,4,UltraMed,Model-200,USA,15098.34,17.19,4,5,3,Component recalibration after detecting voltage spike; functionality restored. software reset system check passed,False,3-5 Years,27.27272727272727,51.38546798029557,41.66666666666667,53.16498854926657,44.00318355848744,55.99681644151256,Medium Risk
MD02282,X-Ray Machine,22-09-2019,6,MedEquip,Model-350,Japan,16842.79,22.37,5,5,3,battery wear caused operational delay; system reset initiated. moderate delay component review,False,6-8 Years,45.45454545454545,67.33374384236454,41.66666666666667,59.51944439081625,53.694921121781704,46.305078878218296,High Risk
MD04831,X-Ray Machine,24-06-2021,4,RescueTech,Model-450,Canada,3256.64,1.41,2,1,1,Routine check completed; data lag observed during diagnostics. driver update component review,False,3-5 Years,27.27272727272727,2.8017241379310347,8.333333333333332,10.029582123815084,10.800979120687781,89.19902087931222,Low Risk
MD03188,MRI Scanner,24-12-2023,2,ImagingTech,Model-400,USA,2314.45,5.4,5,1,1,Component inspection after detecting circuit failure; functionality restored. reboot failed hardware fault,False,0-2 Years,9.090909090909092,15.086206896551726,8.333333333333332,6.597494790071101,10.163542845161556,89.83645715483844,Low Risk
MD04864,MRI Scanner,05-02-2016,9,ScanPro,Model-250,France,4233.04,1.28,5,1,1,Routine check completed; overheating observed during diagnostics. driver update performance warning,False,9+ Years,72.72727272727273,2.4014778325123154,8.333333333333332,13.586285201397766,20.483154935487793,79.51684506451221,Low Risk
MD02965,X-Ray Machine,11-03-2017,8,ImagingTech,Model-250,Japan,5438.14,0.83,3,0,1,Routine check completed; circuit failure observed during diagnostics. driver update component review,False,6-8 Years,63.63636363636363,1.0160098522167487,0.0,17.9760669289632,16.62728906873039,83.37271093126961,Low Risk
MD04236,CT Scanner,12-01-2016,9,UltraMed,Model-450,UK,14933.17,6.55,4,1,2,Component replacement after detecting circuit failure; functionality restored. reboot failed critical failure,False,9+ Years,72.72727272727273,18.626847290640395,8.333333333333332,52.563328730212554,33.146174478689176,66.85382552131082,Medium Risk
MD02529,Defibrillator,10-04-2018,7,ScanPro,Model-450,Canada,6313.65,5.79,3,0,1,abnormal sound caused operational delay; inspection initiated. software reset low priority fault,False,6-8 Years,54.54545454545454,16.286945812807886,0.0,21.16526102098943,20.02822685713116,79.97177314286884,Low Risk
MD03024,CT Scanner,01-04-2019,6,ScanPro,Model-450,Japan,6705.3,5.16,1,0,1,circuit failure caused operational delay; inspection initiated. moderate delay average severity report,False,6-8 Years,45.45454545454545,14.347290640394089,0.0,22.59191276242251,17.91347883551182,82.08652116448818,Low Risk
MD01005,Infusion Pump,21-07-2018,7,ImagingTech,Model-550,Japan,7636.02,4.86,3,1,2,Routine check completed; circuit failure observed during diagnostics. sensor replaced sensor replacement,False,6-8 Years,54.54545454545454,13.423645320197048,8.333333333333332,25.982218670214145,22.63262823919285,77.36737176080715,Low Risk
MD04918,X-Ray Machine,15-02-2021,4,UltraMed,Model-350,France,17566.24,20.15,4,3,3,Routine check completed; voltage spike observed during diagnostics. sensor replaced sensor replacement,False,3-5 Years,27.27272727272727,60.498768472906406,25.0,62.1547340686913,43.535122810155634,56.464877189844366,Medium Risk
MD01354,X-Ray Machine,12-12-2019,6,UltraMed,Model-350,Japan,5603.89,2.85,3,0,1,abnormal sound caused operational delay; replacement initiated. reboot failed hardware fault,False,6-8 Years,45.45454545454545,7.235221674876849,0.0,18.57983949667042,14.97744349270623,85.02255650729377,Low Risk
MD03653,X-Ray Machine,18-10-2014,11,ScanPro,Model-500,UK,2149.43,5.1,5,0,1,System performance degraded due to software crash; mitigation via system reset. software reset temporary glitch,False,9+ Years,90.9090909090909,14.16256157635468,0.0,5.996381371530857,23.629862929030757,76.37013707096924,Low Risk
MD04333,Defibrillator,11-09-2020,5,ImagingTech,Model-200,USA,1531.85,3.62,3,1,1,circuit failure caused operational delay; replacement initiated. critical failure system crash,False,3-5 Years,36.36363636363637,9.605911330049262,8.333333333333332,3.74674117626917,13.403848906995886,86.59615109300411,Low Risk
MD01643,CT Scanner,05-09-2022,3,MedEquip,Model-350,Canada,7038.77,9.72,1,1,2,Routine check completed; battery wear observed during diagnostics. minor issue stable condition,False,3-5 Years,18.181818181818183,28.386699507389167,8.333333333333332,23.806633957917693,19.413700280163923,80.58629971983608,Low Risk
MD04682,Infusion Pump,09-08-2015,10,UltraMed,Model-300,Italy,8376.49,15.82,1,2,2,Routine check completed; data lag observed during diagnostics. minor issue log file cleared,False,9+ Years,81.81818181818183,47.16748768472907,16.666666666666664,28.679506593050736,41.24978398766523,58.75021601233477,Medium Risk
MD01567,Infusion Pump,21-02-2019,6,ScanPro,Model-400,France,6617.13,1.16,3,0,1,circuit failure caused operational delay; firmware update initiated. quick fix log file cleared,False,6-8 Years,45.45454545454545,2.0320197044334973,0.0,22.270738540433094,14.15466271032576,85.84533728967423,Low Risk
MD03296,Infusion Pump,30-12-2022,3,RescueTech,Model-450,Canada,811.02,2.68,4,1,1,Component replacement after detecting overheating; functionality restored. reviewed logs component review,False,3-5 Years,18.181818181818183,6.711822660098524,8.333333333333332,1.1209952940345085,8.374109493200095,91.6258905067999,Low Risk
MD00315,Defibrillator,25-02-2024,1,MedEquip,Model-100,Italy,8662.95,6.9,5,5,2,System performance degraded due to voltage spike; mitigation via replacement. software reset system check passed,False,0-2 Years,0.0,19.70443349753695,41.66666666666667,29.72298586753285,24.355927222767654,75.64407277723234,Low Risk
MD04048,MRI Scanner,01-07-2023,2,MedEquip,Model-200,Japan,780.47,6.04,1,0,1,Routine check completed; sensor misalignment observed during diagnostics. moderate delay non-critical warning,False,0-2 Years,9.090909090909092,17.05665024630542,0.0,1.0097117227316095,7.137119236619766,92.86288076338023,Low Risk
MD02344,MRI Scanner,11-03-2024,1,RescueTech,Model-400,France,20747.95,18.83,2,8,3,circuit failure caused operational delay; software patch initiated. data loss critical failure,False,0-2 Years,0.0,56.434729064039416,66.66666666666666,73.7446539263066,51.679349504473144,48.320650495526856,High Risk
MD02497,X-Ray Machine,24-04-2022,3,ScanPro,Model-150,Italy,1121.32,7.57,5,0,1,Component inspection after detecting abnormal sound; functionality restored. log cleaned routine reset,False,3-5 Years,18.181818181818183,21.76724137931035,0.0,2.2513158235038917,10.616799214857519,89.38320078514248,Low Risk
MD00786,Defibrillator,26-07-2017,8,MedEquip,Model-350,Canada,8604.83,1.56,3,2,1,Component system reset after detecting software crash; functionality restored. log cleaned low priority fault,False,6-8 Years,63.63636363636363,3.263546798029557,16.666666666666664,29.511273881800452,24.608591543041683,75.39140845695832,Low Risk
MD03988,MRI Scanner,28-02-2014,11,ImagingTech,Model-350,Italy,7872.78,6.5,2,1,2,voltage spike caused operational delay; component upgrade initiated. driver update performance warning,False,9+ Years,90.9090909090909,18.47290640394089,8.333333333333332,26.84465724113638,31.592621551227726,68.40737844877228,Medium Risk
MD04628,MRI Scanner,27-01-2017,8,ImagingTech,Model-500,Japan,8065.82,8.0,5,1,2,overheating caused operational delay; replacement initiated. component issue non-critical warning,False,6-8 Years,63.63636363636363,23.09113300492611,8.333333333333332,27.5478382756474,27.66418028388004,72.33581971611996,Medium Risk
MD00057,CT Scanner,11-06-2018,7,RescueTech,Model-450,France,7521.24,1.42,2,0,1,System performance degraded due to battery wear; mitigation via inspection. reboot failed critical failure,False,6-8 Years,54.54545454545454,2.832512315270936,0.0,25.564112997083317,16.871667203088855,83.12833279691114,Low Risk
MD04358,X-Ray Machine,20-02-2017,8,RescueTech,Model-200,Italy,15949.2,20.35,3,3,3,overheating caused operational delay; system reset initiated. reboot failed sensor replacement,False,6-8 Years,63.63636363636363,61.11453201970445,25.0,56.264390823531215,49.81451049789031,50.18548950210969,High Risk
MD03358,PET Scanner,31-05-2014,11,MedEquip,Model-200,Canada,7011.0,6.25,1,0,1,Component component upgrade after detecting voltage spike; functionality restored. quick fix routine reset,False,9+ Years,90.9090909090909,17.703201970443352,0.0,23.70547700946985,28.233874174845162,71.76612582515483,Medium Risk
MD05372,Infusion Pump,09-09-2021,4,ScanPro,Model-500,USA,8042.88,1.63,5,0,1,System performance degraded due to abnormal sound; mitigation via replacement. reviewed logs non-critical warning,False,3-5 Years,27.27272727272727,3.479064039408867,0.0,27.464275423742706,11.991119751116656,88.00888024888334,Low Risk
MD03935,MRI Scanner,13-01-2019,6,RescueTech,Model-100,USA,14369.45,32.89,3,1,3,voltage spike caused operational delay; component upgrade initiated. reboot failed system crash,False,6-8 Years,45.45454545454545,99.7229064039409,8.333333333333332,50.509882746092416,51.60975756130984,48.39024243869016,High Risk
MD03022,MRI Scanner,03-01-2018,7,RescueTech,Model-650,USA,7223.4,2.49,4,1,1,sensor misalignment caused operational delay; component upgrade initiated. minor issue minor issue,False,6-8 Years,54.54545454545454,6.126847290640396,8.333333333333332,24.47918013695711,20.14298112367445,79.85701887632555,Low Risk
MD00891,PET Scanner,03-06-2018,7,ScanPro,Model-150,UK,3713.98,5.62,2,2,1,System performance degraded due to abnormal sound; mitigation via recalibration. component issue non-critical warning,False,6-8 Years,54.54545454545454,15.763546798029559,16.666666666666664,11.695520863575084,22.977259121214793,77.02274087878521,Low Risk
MD00394,Defibrillator,19-10-2015,10,ImagingTech,Model-250,Japan,8273.73,2.04,5,1,1,sensor misalignment caused operational delay; inspection initiated. quick fix temporary glitch,False,9+ Years,81.81818181818183,4.741379310344828,8.333333333333332,28.305185814422718,25.94708731962436,74.05291268037564,Low Risk
MD05184,Infusion Pump,27-07-2023,2,UltraMed,Model-150,Japan,9886.17,13.56,2,5,3,Component system reset after detecting software crash; functionality restored. driver update device required inspection,False,0-2 Years,9.090909090909092,40.20935960591134,41.66666666666667,34.178772777160745,33.21674425538737,66.78325574461263,Medium Risk
MD04494,Infusion Pump,01-03-2017,8,ImagingTech,Model-450,France,5557.28,7.86,3,0,1,circuit failure caused operational delay; firmware update initiated. moderate delay non-critical warning,False,6-8 Years,63.63636363636363,22.66009852216749,0.0,18.410054643694046,23.207313212661784,76.79268678733821,Low Risk
MD02438,Defibrillator,09-10-2014,11,MedEquip,Model-650,France,9541.16,9.56,3,7,3,Routine check completed; data lag observed during diagnostics. component issue non-critical warning,False,9+ Years,90.9090909090909,27.894088669950744,58.333333333333336,32.922015168806794,50.634447816564766,49.365552183435234,High Risk
MD05280,CT Scanner,10-10-2022,3,RescueTech,Model-650,Japan,8526.16,6.89,1,0,1,Component firmware update after detecting circuit failure; functionality restored. log cleaned minor issue,False,3-5 Years,18.181818181818183,19.673645320197046,0.0,29.224705025682645,15.38339823755928,84.61660176244072,Low Risk
MD04261,CT Scanner,03-04-2021,4,UltraMed,Model-400,UK,3831.38,1.88,5,0,1,circuit failure caused operational delay; system reset initiated. reboot failed system crash,False,3-5 Years,27.27272727272727,4.248768472906404,0.0,12.123170332346293,9.153810062886635,90.84618993711337,Low Risk
MD01187,X-Ray Machine,02-06-2020,5,RescueTech,Model-350,Italy,1040.99,5.99,1,0,1,System performance degraded due to sensor misalignment; mitigation via component upgrade. reviewed logs performance warning,False,3-5 Years,36.36363636363637,16.902709359605915,0.0,1.9587001350337803,12.735280107615804,87.26471989238419,Low Risk
MD01659,Defibrillator,09-04-2015,10,CardioSync,Model-100,Canada,1746.66,4.29,3,1,1,System performance degraded due to data lag; mitigation via software patch. critical failure critical failure,False,9+ Years,81.81818181818183,11.668719211822662,8.333333333333332,4.529223138677544,23.270096754918672,76.72990324508133,Low Risk
MD00348,Infusion Pump,09-08-2017,8,UltraMed,Model-550,USA,4047.45,1.6,3,1,1,System performance degraded due to battery wear; mitigation via firmware update. sensor replaced hardware fault,False,6-8 Years,63.63636363636363,3.3866995073891633,8.333333333333332,12.910242059070267,18.825330991303527,81.17466900869647,Low Risk
MD03129,CT Scanner,12-11-2014,11,CardioSync,Model-400,Italy,12098.94,12.45,1,2,2,System performance degraded due to circuit failure; mitigation via recalibration. moderate delay performance warning,False,9+ Years,90.9090909090909,36.79187192118227,16.666666666666664,42.239163876077825,42.66721253338843,57.33278746661157,Medium Risk
MD02319,Infusion Pump,29-12-2017,8,ScanPro,Model-200,Japan,5481.76,7.66,1,0,1,System performance degraded due to abnormal sound; mitigation via system reset. log cleaned low priority fault,False,6-8 Years,63.63636363636363,22.044334975369463,0.0,18.134960198365242,22.967565259556615,77.03243474044339,Low Risk
MD01292,X-Ray Machine,04-02-2018,7,UltraMed,Model-350,USA,7769.13,7.72,1,1,1,Component software patch after detecting software crash; functionality restored. reboot failed sensor replacement,False,6-8 Years,54.54545454545454,22.22906403940887,8.333333333333332,26.46709448612671,25.371229018138912,74.6287709818611,Low Risk
MD04502,PET Scanner,30-04-2013,12,RescueTech,Model-600,Italy,15964.98,8.07,3,4,2,Component firmware update after detecting sensor misalignment; functionality restored. software reset stable condition,False,9+ Years,100.0,23.30665024630542,33.33333333333333,56.32187215757899,48.25636950540742,51.74363049459258,High Risk
MD01920,Infusion Pump,28-09-2018,7,RescueTech,Model-100,UK,8159.61,6.9,4,0,1,System performance degraded due to overheating; mitigation via firmware update. moderate delay device required inspection,False,6-8 Years,54.54545454545454,19.70443349753695,0.0,27.889484303552443,22.39831781906248,77.60168218093752,Low Risk
MD04564,CT Scanner,06-10-2018,7,MedEquip,Model-200,UK,2858.61,4.31,1,1,1,Component inspection after detecting software crash; functionality restored. moderate delay device required inspection,False,6-8 Years,54.54545454545454,11.730295566502463,8.333333333333332,8.579690147196656,18.64411760848098,81.35588239151902,Low Risk
MD00184,PET Scanner,29-09-2022,3,MedEquip,Model-150,USA,937.4,7.71,2,0,1,Routine check completed; battery wear observed during diagnostics. software reset low priority fault,False,3-5 Years,18.181818181818183,22.198275862068968,0.0,1.5813559402296122,10.61211758303025,89.38788241696975,Low Risk
MD03589,MRI Scanner,23-02-2016,9,UltraMed,Model-100,Japan,9632.66,14.34,4,0,2,System performance degraded due to voltage spike; mitigation via software patch. quick fix minor issue,False,9+ Years,72.72727272727273,42.61083743842365,0.0,33.25531948220173,33.97976967342199,66.020230326578,Medium Risk
MD04690,X-Ray Machine,20-10-2013,12,RescueTech,Model-300,Japan,2012.78,1.37,3,0,1,abnormal sound caused operational delay; component upgrade initiated. minor issue routine reset,False,9+ Years,100.0,2.6785714285714293,0.0,5.498610503493503,21.903293529270126,78.09670647072987,Low Risk
MD01198,CT Scanner,14-07-2021,4,RescueTech,Model-100,UK,8316.43,6.55,5,0,1,software crash caused operational delay; component upgrade initiated. reboot failed emergency shutdown,False,3-5 Years,27.27272727272727,18.626847290640395,0.0,28.460727827340353,16.73474520720564,83.26525479279437,Low Risk
MD03689,PET Scanner,31-12-2017,8,CardioSync,Model-300,Italy,2414.05,5.81,5,0,1,Routine check completed; circuit failure observed during diagnostics. sensor replaced emergency shutdown,False,6-8 Years,63.63636363636363,16.348522167487687,0.0,6.960304731209196,19.023890323760874,80.97610967623913,Low Risk
MD03821,Defibrillator,21-09-2013,12,ScanPro,Model-150,Italy,6578.43,8.02,3,3,2,Routine check completed; abnormal sound observed during diagnostics. software reset minor issue,False,9+ Years,100.0,23.152709359605915,25.0,22.129767207882452,38.87176624945826,61.12823375054174,Medium Risk
MD02238,X-Ray Machine,29-10-2020,5,CardioSync,Model-500,France,4594.66,7.5,5,1,2,Routine check completed; abnormal sound observed during diagnostics. log cleaned routine reset,False,3-5 Years,36.36363636363637,21.551724137931036,8.333333333333332,14.903547559975653,19.218954026101713,80.78104597389829,Low Risk
MD04077,MRI Scanner,24-05-2017,8,UltraMed,Model-200,Canada,1592.99,6.55,5,0,1,System performance degraded due to software crash; mitigation via replacement. log cleaned low priority fault,False,6-8 Years,63.63636363636363,18.626847290640395,0.0,3.9694540256786386,19.109217719600572,80.89078228039943,Low Risk
